pseudotime,condition,sample,variable,value
2.9,a=0.75 b=0.8 c=1 d=0.8,2_5,Prey,0.0656141414410334
3,a=0.75 b=0.8 c=1 d=0.8,2_5,Predator,0.45040188763763
3,a=0.75 b=0.8 c=1 d=0.8,2_5,Prey,0.068101505520093
3.1,a=0.75 b=0.8 c=1 d=0.8,2_5,Predator,0.409812215335857
3.1,a=0.75 b=0.8 c=1 d=0.8,2_5,Prey,0.070924572085576
3.2,a=0.75 b=0.8 c=1 d=0.8,2_5,Predator,0.372969789930041
3.2,a=0.75 b=0.8 c=1 d=0.8,2_5,Prey,0.0740936220668244
3.3,a=0.75 b=0.8 c=1 d=0.8,2_5,Predator,0.339530439720393
3.3,a=0.75 b=0.8 c=1 d=0.8,2_5,Prey,0.0776220123193419
3.4,a=0.75 b=0.8 c=1 d=0.8,2_5,Predator,0.30918102915462
3.4,a=0.75 b=0.8 c=1 d=0.8,2_5,Prey,0.0815260178562649
3.5,a=0.75 b=0.8 c=1 d=0.8,2_5,Predator,0.281636797660711
3.5,a=0.75 b=0.8 c=1 d=0.8,2_5,Prey,0.0858247391528612
3.6,a=0.75 b=0.8 c=1 d=0.8,2_5,Predator,0.256638896468994
3.6,a=0.75 b=0.8 c=1 d=0.8,2_5,Prey,0.0905400627392442
3.7,a=0.75 b=0.8 c=1 d=0.8,2_5,Predator,0.233952116321464
3.7,a=0.75 b=0.8 c=1 d=0.8,2_5,Prey,0.0956966663729658
3.8,a=0.75 b=0.8 c=1 d=0.8,2_5,Predator,0.213362796928262
3.8,a=0.75 b=0.8 c=1 d=0.8,2_5,Prey,0.10132206237695
3.9,a=0.75 b=0.8 c=1 d=0.8,2_5,Predator,0.194676907868367
3.9,a=0.75 b=0.8 c=1 d=0.8,2_5,Prey,0.107446674456918
4,a=0.75 b=0.8 c=1 d=0.8,2_5,Predator,0.177718290076215
4,a=0.75 b=0.8 c=1 d=0.8,2_5,Prey,0.114103944629907
4.1,a=0.75 b=0.8 c=1 d=0.8,2_5,Predator,0.162327046922016
4.1,a=0.75 b=0.8 c=1 d=0.8,2_5,Prey,0.12133046791195
4.2,a=0.75 b=0.8 c=1 d=0.8,2_5,Predator,0.148358074046882
4.2,a=0.75 b=0.8 c=1 d=0.8,2_5,Prey,0.12916615320776
4.3,a=0.75 b=0.8 c=1 d=0.8,2_5,Predator,0.135679717458669
4.3,a=0.75 b=0.8 c=1 d=0.8,2_5,Prey,0.137654409476096
4.4,a=0.75 b=0.8 c=1 d=0.8,2_5,Predator,0.124172549862562
4.4,a=0.75 b=0.8 c=1 d=0.8,2_5,Prey,0.146842356753475
4.5,a=0.75 b=0.8 c=1 d=0.8,2_5,Predator,0.113728255742941
4.5,a=0.75 b=0.8 c=1 d=0.8,2_5,Prey,0.156781062037147
4.6,a=0.75 b=0.8 c=1 d=0.8,2_5,Predator,0.10424861629562
4.6,a=0.75 b=0.8 c=1 d=0.8,2_5,Prey,0.167525800378722
4.7,a=0.75 b=0.8 c=1 d=0.8,2_5,Predator,0.095644585907777
4.7,a=0.75 b=0.8 c=1 d=0.8,2_5,Prey,0.179136341839721
4.8,a=0.75 b=0.8 c=1 d=0.8,2_5,Predator,0.0878354524801242
4.8,a=0.75 b=0.8 c=1 d=0.8,2_5,Prey,0.191677265222283
4.9,a=0.75 b=0.8 c=1 d=0.8,2_5,Predator,0.0807480744708234
4.9,a=0.75 b=0.8 c=1 d=0.8,2_5,Prey,0.205218299721903
5,a=0.75 b=0.8 c=1 d=0.8,2_5,Predator,0.0743161881060437
5,a=0.75 b=0.8 c=1 d=0.8,2_5,Prey,0.219834695861341
5.1,a=0.75 b=0.8 c=1 d=0.8,2_5,Predator,0.0684797787436967
5.1,a=0.75 b=0.8 c=1 d=0.8,2_5,Prey,0.235607627260811
5.2,a=0.75 b=0.8 c=1 d=0.8,2_5,Predator,0.0631845108926259
5.2,a=0.75 b=0.8 c=1 d=0.8,2_5,Prey,0.252624624982724
5.3,a=0.75 b=0.8 c=1 d=0.8,2_5,Predator,0.0583812118790574
5.3,a=0.75 b=0.8 c=1 d=0.8,2_5,Prey,0.270980046361719
5.4,a=0.75 b=0.8 c=1 d=0.8,2_5,Predator,0.0540254046163604
5.4,a=0.75 b=0.8 c=1 d=0.8,2_5,Prey,0.290775580393327
5.5,a=0.75 b=0.8 c=1 d=0.8,2_5,Predator,0.050076885375162
5.5,a=0.75 b=0.8 c=1 d=0.8,2_5,Prey,0.312120791907077
5.6,a=0.75 b=0.8 c=1 d=0.8,2_5,Predator,0.0464993428716297
5.6,a=0.75 b=0.8 c=1 d=0.8,2_5,Prey,0.33513370689047
5.7,a=0.75 b=0.8 c=1 d=0.8,2_5,Predator,0.043260015396231
5.7,a=0.75 b=0.8 c=1 d=0.8,2_5,Prey,0.359941441455935
5.8,a=0.75 b=0.8 c=1 d=0.8,2_5,Predator,0.0403293830985181
5.8,a=0.75 b=0.8 c=1 d=0.8,2_5,Prey,0.386680877048703
5.9,a=0.75 b=0.8 c=1 d=0.8,2_5,Predator,0.0376808929316877
5.9,a=0.75 b=0.8 c=1 d=0.8,2_5,Prey,0.415499384572339
6,a=0.75 b=0.8 c=1 d=0.8,2_5,Predator,0.0352907141515956
6,a=0.75 b=0.8 c=1 d=0.8,2_5,Prey,0.446555600150487
6.1,a=0.75 b=0.8 c=1 d=0.8,2_5,Predator,0.0331375226683788
6.1,a=0.75 b=0.8 c=1 d=0.8,2_5,Prey,0.480020255234338
6.2,a=0.75 b=0.8 c=1 d=0.8,2_5,Predator,0.0312023129773442
6.2,a=0.75 b=0.8 c=1 d=0.8,2_5,Prey,0.516077063686615
6.3,a=0.75 b=0.8 c=1 d=0.8,2_5,Predator,0.0294682368655894
6.3,a=0.75 b=0.8 c=1 d=0.8,2_5,Prey,0.55492366829882
6.4,a=0.75 b=0.8 c=1 d=0.8,2_5,Predator,0.0279204686232911
6.4,a=0.75 b=0.8 c=1 d=0.8,2_5,Prey,0.596772648894138
6.5,a=0.75 b=0.8 c=1 d=0.8,2_5,Predator,0.0265460971122808
6.5,a=0.75 b=0.8 c=1 d=0.8,2_5,Prey,0.641852593686204
6.6,a=0.75 b=0.8 c=1 d=0.8,2_5,Predator,0.0253340457980123
6.6,a=0.75 b=0.8 c=1 d=0.8,2_5,Prey,0.690409234838598
6.7,a=0.75 b=0.8 c=1 d=0.8,2_5,Predator,0.0242750227870913
6.7,a=0.75 b=0.8 c=1 d=0.8,2_5,Prey,0.742706648111842
6.8,a=0.75 b=0.8 c=1 d=0.8,2_5,Predator,0.0233615041041681
6.8,a=0.75 b=0.8 c=1 d=0.8,2_5,Prey,0.799028514969815
6.9,a=0.75 b=0.8 c=1 d=0.8,2_5,Predator,0.0225877549911176
6.9,a=0.75 b=0.8 c=1 d=0.8,2_5,Prey,0.85967944337303
7,a=0.75 b=0.8 c=1 d=0.8,2_5,Predator,0.0219498960618244
7,a=0.75 b=0.8 c=1 d=0.8,2_5,Prey,0.924986340470345
7.1,a=0.75 b=0.8 c=1 d=0.8,2_5,Predator,0.0214460239022578
7.1,a=0.75 b=0.8 c=1 d=0.8,2_5,Prey,0.995299826171188
7.2,a=0.75 b=0.8 c=1 d=0.8,2_5,Predator,0.0210763994620891
7.2,a=0.75 b=0.8 c=1 d=0.8,2_5,Prey,1.07099567065071
7.3,a=0.75 b=0.8 c=1 d=0.8,2_5,Predator,0.0208437227678052
7.3,a=0.75 b=0.8 c=1 d=0.8,2_5,Prey,1.15247623051118
7.4,a=0.75 b=0.8 c=1 d=0.8,2_5,Predator,0.0207535197234784
7.4,a=0.75 b=0.8 c=1 d=0.8,2_5,Prey,1.2401718465814
7.5,a=0.75 b=0.8 c=1 d=0.8,2_5,Predator,0.0208146769791883
7.5,a=0.75 b=0.8 c=1 d=0.8,2_5,Prey,1.33454214970093
7.6,a=0.75 b=0.8 c=1 d=0.8,2_5,Predator,0.0210401754206419
7.6,a=0.75 b=0.8 c=1 d=0.8,2_5,Prey,1.43607719711837
7.7,a=0.75 b=0.8 c=1 d=0.8,2_5,Predator,0.021448093852783
7.7,a=0.75 b=0.8 c=1 d=0.8,2_5,Prey,1.54529832807013
7.8,a=0.75 b=0.8 c=1 d=0.8,2_5,Predator,0.0220629850962008
7.8,a=0.75 b=0.8 c=1 d=0.8,2_5,Prey,1.66275857777486
7.9,a=0.75 b=0.8 c=1 d=0.8,2_5,Predator,0.0229177718905808
7.9,a=0.75 b=0.8 c=1 d=0.8,2_5,Prey,1.78904241698175
8,a=0.75 b=0.8 c=1 d=0.8,2_5,Predator,0.0240563773411944
8,a=0.75 b=0.8 c=1 d=0.8,2_5,Prey,1.92476447779437
8.1,a=0.75 b=0.8 c=1 d=0.8,2_5,Predator,0.0255374061767842
8.1,a=0.75 b=0.8 c=1 d=0.8,2_5,Prey,2.07056676776144
8.2,a=0.75 b=0.8 c=1 d=0.8,2_5,Predator,0.0274393479439197
8.2,a=0.75 b=0.8 c=1 d=0.8,2_5,Prey,2.22711363484075
8.3,a=0.75 b=0.8 c=1 d=0.8,2_5,Predator,0.0298680122050722
8.3,a=0.75 b=0.8 c=1 d=0.8,2_5,Prey,2.3950833806848
8.4,a=0.75 b=0.8 c=1 d=0.8,2_5,Predator,0.0329672787672227
8.4,a=0.75 b=0.8 c=1 d=0.8,2_5,Prey,2.57515485619289
8.5,a=0.75 b=0.8 c=1 d=0.8,2_5,Predator,0.0369348346841794
8.5,a=0.75 b=0.8 c=1 d=0.8,2_5,Prey,2.76798649359661
8.6,a=0.75 b=0.8 c=1 d=0.8,2_5,Predator,0.0420455089360402
8.6,a=0.75 b=0.8 c=1 d=0.8,2_5,Prey,2.97418384070851
8.7,a=0.75 b=0.8 c=1 d=0.8,2_5,Predator,0.0486863279760563
8.7,a=0.75 b=0.8 c=1 d=0.8,2_5,Prey,3.19424944835864
8.8,a=0.75 b=0.8 c=1 d=0.8,2_5,Predator,0.0574098682220714
8.8,a=0.75 b=0.8 c=1 d=0.8,2_5,Prey,3.42850539993589
8.9,a=0.75 b=0.8 c=1 d=0.8,2_5,Predator,0.0690164748694102
8.9,a=0.75 b=0.8 c=1 d=0.8,2_5,Prey,3.67697301043551
9,a=0.75 b=0.8 c=1 d=0.8,2_5,Predator,0.0846824026105801
9,a=0.75 b=0.8 c=1 d=0.8,2_5,Prey,3.93918489863387
9.1,a=0.75 b=0.8 c=1 d=0.8,2_5,Predator,0.106161335385517
9.1,a=0.75 b=0.8 c=1 d=0.8,2_5,Prey,4.21388967125731
9.2,a=0.75 b=0.8 c=1 d=0.8,2_5,Predator,0.136102891557311
9.2,a=0.75 b=0.8 c=1 d=0.8,2_5,Prey,4.49858601315063
9.3,a=0.75 b=0.8 c=1 d=0.8,2_5,Predator,0.178553929883141
9.3,a=0.75 b=0.8 c=1 d=0.8,2_5,Prey,4.78878988734528
9.4,a=0.75 b=0.8 c=1 d=0.8,2_5,Predator,0.239743110608707
9.4,a=0.75 b=0.8 c=1 d=0.8,2_5,Prey,5.07688360655909
9.5,a=0.75 b=0.8 c=1 d=0.8,2_5,Predator,0.329247791999278
9.5,a=0.75 b=0.8 c=1 d=0.8,2_5,Prey,5.35038220427913
9.6,a=0.75 b=0.8 c=1 d=0.8,2_5,Predator,0.461608231989929
9.6,a=0.75 b=0.8 c=1 d=0.8,2_5,Prey,5.58945290443752
9.7,a=0.75 b=0.8 c=1 d=0.8,2_5,Predator,0.658131349800873
9.7,a=0.75 b=0.8 c=1 d=0.8,2_5,Prey,5.76385934968823
9.8,a=0.75 b=0.8 c=1 d=0.8,2_5,Predator,0.947727797225835
9.8,a=0.75 b=0.8 c=1 d=0.8,2_5,Prey,5.83050607733222
9.9,a=0.75 b=0.8 c=1 d=0.8,2_5,Predator,1.36370571665216
9.9,a=0.75 b=0.8 c=1 d=0.8,2_5,Prey,5.73504441251415
10,a=0.75 b=0.8 c=1 d=0.8,2_5,Predator,1.93121058332329
10,a=0.75 b=0.8 c=1 d=0.8,2_5,Prey,5.42404128390313
10.1,a=0.75 b=0.8 c=1 d=0.8,2_5,Predator,2.64216124107677
10.1,a=0.75 b=0.8 c=1 d=0.8,2_5,Prey,4.87304718196096
10.2,a=0.75 b=0.8 c=1 d=0.8,2_5,Predator,3.4294401794194
10.2,a=0.75 b=0.8 c=1 d=0.8,2_5,Prey,4.12062469524424
10.3,a=0.75 b=0.8 c=1 d=0.8,2_5,Predator,4.17192522148255
10.3,a=0.75 b=0.8 c=1 d=0.8,2_5,Prey,3.27461510287884
10.4,a=0.75 b=0.8 c=1 d=0.8,2_5,Predator,4.74646213676004
10.4,a=0.75 b=0.8 c=1 d=0.8,2_5,Prey,2.46707635307726
10.5,a=0.75 b=0.8 c=1 d=0.8,2_5,Predator,5.08700761905835
10.5,a=0.75 b=0.8 c=1 d=0.8,2_5,Prey,1.79154467514853
10.6,a=0.75 b=0.8 c=1 d=0.8,2_5,Predator,5.19868525199479
10.6,a=0.75 b=0.8 c=1 d=0.8,2_5,Prey,1.27794883722371
10.7,a=0.75 b=0.8 c=1 d=0.8,2_5,Predator,5.12981856870356
10.7,a=0.75 b=0.8 c=1 d=0.8,2_5,Prey,0.910380710634202
10.8,a=0.75 b=0.8 c=1 d=0.8,2_5,Predator,4.93855302004631
10.8,a=0.75 b=0.8 c=1 d=0.8,2_5,Prey,0.655560732186743
10.9,a=0.75 b=0.8 c=1 d=0.8,2_5,Predator,4.67435265028239
10.9,a=0.75 b=0.8 c=1 d=0.8,2_5,Prey,0.480882609696029
11,a=0.75 b=0.8 c=1 d=0.8,2_5,Predator,4.37307175345046
11,a=0.75 b=0.8 c=1 d=0.8,2_5,Prey,0.360887981275652
11.1,a=0.75 b=0.8 c=1 d=0.8,2_5,Predator,4.05847819628639
11.1,a=0.75 b=0.8 c=1 d=0.8,2_5,Prey,0.277625037525009
11.2,a=0.75 b=0.8 c=1 d=0.8,2_5,Predator,3.74544187673326
11.2,a=0.75 b=0.8 c=1 d=0.8,2_5,Prey,0.219020459514588
11.3,a=0.75 b=0.8 c=1 d=0.8,2_5,Predator,3.44282813419357
11.3,a=0.75 b=0.8 c=1 d=0.8,2_5,Prey,0.177101982360167
11.4,a=0.75 b=0.8 c=1 d=0.8,2_5,Predator,3.15560221151229
11.4,a=0.75 b=0.8 c=1 d=0.8,2_5,Prey,0.146628681606117
11.5,a=0.75 b=0.8 c=1 d=0.8,2_5,Predator,2.88627133968479
11.5,a=0.75 b=0.8 c=1 d=0.8,2_5,Prey,0.124132887743346
11.6,a=0.75 b=0.8 c=1 d=0.8,2_5,Predator,2.63581149604443
11.6,a=0.75 b=0.8 c=1 d=0.8,2_5,Prey,0.107296109168044
11.7,a=0.75 b=0.8 c=1 d=0.8,2_5,Predator,2.40425894949537
11.7,a=0.75 b=0.8 c=1 d=0.8,2_5,Prey,0.0945485853893917
11.8,a=0.75 b=0.8 c=1 d=0.8,2_5,Predator,2.19108944594674
11.8,a=0.75 b=0.8 c=1 d=0.8,2_5,Prey,0.0848105034048973
11.9,a=0.75 b=0.8 c=1 d=0.8,2_5,Predator,1.99545372980522
11.9,a=0.75 b=0.8 c=1 d=0.8,2_5,Prey,0.0773291223127072
12,a=0.75 b=0.8 c=1 d=0.8,2_5,Predator,1.81632927856791
12,a=0.75 b=0.8 c=1 d=0.8,2_5,Prey,0.0715719339729079
12.1,a=0.75 b=0.8 c=1 d=0.8,2_5,Predator,1.65261507225534
12.1,a=0.75 b=0.8 c=1 d=0.8,2_5,Prey,0.0671576169694941
12.2,a=0.75 b=0.8 c=1 d=0.8,2_5,Predator,1.5031927011272
12.2,a=0.75 b=0.8 c=1 d=0.8,2_5,Prey,0.0638093834214214
12.3,a=0.75 b=0.8 c=1 d=0.8,2_5,Predator,1.36696302514147
12.3,a=0.75 b=0.8 c=1 d=0.8,2_5,Prey,0.0613243819699383
12.4,a=0.75 b=0.8 c=1 d=0.8,2_5,Predator,1.24286882694673
12.4,a=0.75 b=0.8 c=1 d=0.8,2_5,Prey,0.059552670475962
12.5,a=0.75 b=0.8 c=1 d=0.8,2_5,Predator,1.12990777487023
12.5,a=0.75 b=0.8 c=1 d=0.8,2_5,Prey,0.0583827628540813
12.6,a=0.75 b=0.8 c=1 d=0.8,2_5,Predator,1.02713911251912
12.6,a=0.75 b=0.8 c=1 d=0.8,2_5,Prey,0.0577315297493662
12.7,a=0.75 b=0.8 c=1 d=0.8,2_5,Predator,0.933686325192583
12.7,a=0.75 b=0.8 c=1 d=0.8,2_5,Prey,0.0575370762330254
12.8,a=0.75 b=0.8 c=1 d=0.8,2_5,Predator,0.848737172872759
12.8,a=0.75 b=0.8 c=1 d=0.8,2_5,Prey,0.0577536517363323
12.9,a=0.75 b=0.8 c=1 d=0.8,2_5,Predator,0.771542077635134
12.9,a=0.75 b=0.8 c=1 d=0.8,2_5,Prey,0.0583479739387974
13,a=0.75 b=0.8 c=1 d=0.8,2_5,Predator,0.701411474567948
13,a=0.75 b=0.8 c=1 d=0.8,2_5,Prey,0.0592965631913232
13.1,a=0.75 b=0.8 c=1 d=0.8,2_5,Predator,0.637712590002079
13.1,a=0.75 b=0.8 c=1 d=0.8,2_5,Prey,0.0605837814433944
13.2,a=0.75 b=0.8 c=1 d=0.8,2_5,Predator,0.579865911280411
13.2,a=0.75 b=0.8 c=1 d=0.8,2_5,Prey,0.0622003883822691
13.3,a=0.75 b=0.8 c=1 d=0.8,2_5,Predator,0.527341549174375
13.3,a=0.75 b=0.8 c=1 d=0.8,2_5,Prey,0.0641424723470371
13.4,a=0.75 b=0.8 c=1 d=0.8,2_5,Predator,0.479655617004193
13.4,a=0.75 b=0.8 c=1 d=0.8,2_5,Prey,0.066410659193241
13.5,a=0.75 b=0.8 c=1 d=0.8,2_5,Predator,0.436366707933364
13.5,a=0.75 b=0.8 c=1 d=0.8,2_5,Prey,0.0690095290575247
13.6,a=0.75 b=0.8 c=1 d=0.8,2_5,Predator,0.397072522388457
13.6,a=0.75 b=0.8 c=1 d=0.8,2_5,Prey,0.071947190843447
13.7,a=0.75 b=0.8 c=1 d=0.8,2_5,Predator,0.361406675349544
13.7,a=0.75 b=0.8 c=1 d=0.8,2_5,Prey,0.0752349779809333
13.8,a=0.75 b=0.8 c=1 d=0.8,2_5,Predator,0.329035699434016
13.8,a=0.75 b=0.8 c=1 d=0.8,2_5,Prey,0.0788872388615816
13.9,a=0.75 b=0.8 c=1 d=0.8,2_5,Predator,0.299656249677204
13.9,a=0.75 b=0.8 c=1 d=0.8,2_5,Prey,0.0829212024088943
14,a=0.75 b=0.8 c=1 d=0.8,2_5,Predator,0.272992509299043
14,a=0.75 b=0.8 c=1 d=0.8,2_5,Prey,0.0873569043717936
14.1,a=0.75 b=0.8 c=1 d=0.8,2_5,Predator,0.248793791380146
14.1,a=0.75 b=0.8 c=1 d=0.8,2_5,Prey,0.092217163691464
14.2,a=0.75 b=0.8 c=1 d=0.8,2_5,Predator,0.226832328538469
14.2,a=0.75 b=0.8 c=1 d=0.8,2_5,Prey,0.097527601075972
14.3,a=0.75 b=0.8 c=1 d=0.8,2_5,Predator,0.20690124099715
14.3,a=0.75 b=0.8 c=1 d=0.8,2_5,Prey,0.103316694001437
14.4,a=0.75 b=0.8 c=1 d=0.8,2_5,Predator,0.188812672497128
14.4,a=0.75 b=0.8 c=1 d=0.8,2_5,Prey,0.109615863934717
14.5,a=0.75 b=0.8 c=1 d=0.8,2_5,Predator,0.172396083111919
14.5,a=0.75 b=0.8 c=1 d=0.8,2_5,Prey,0.116459592778712
14.6,a=0.75 b=0.8 c=1 d=0.8,2_5,Predator,0.157496687997318
14.6,a=0.75 b=0.8 c=1 d=0.8,2_5,Prey,0.123885566475997
14.7,a=0.75 b=0.8 c=1 d=0.8,2_5,Predator,0.143974031335099
14.7,a=0.75 b=0.8 c=1 d=0.8,2_5,Prey,0.131934844440815
14.8,a=0.75 b=0.8 c=1 d=0.8,2_5,Predator,0.131700685122495
14.8,a=0.75 b=0.8 c=1 d=0.8,2_5,Prey,0.140652054075432
14.9,a=0.75 b=0.8 c=1 d=0.8,2_5,Predator,0.120561062956896
14.9,a=0.75 b=0.8 c=1 d=0.8,2_5,Prey,0.150085610102409
15,a=0.75 b=0.8 c=1 d=0.8,2_5,Predator,0.110450339524352
15,a=0.75 b=0.8 c=1 d=0.8,2_5,Prey,0.160287958837716
15.1,a=0.75 b=0.8 c=1 d=0.8,2_5,Predator,0.101273467090585
15.1,a=0.75 b=0.8 c=1 d=0.8,2_5,Prey,0.171315847861421
15.2,a=0.75 b=0.8 c=1 d=0.8,2_5,Predator,0.0929442808926432
15.2,a=0.75 b=0.8 c=1 d=0.8,2_5,Prey,0.183230621828681
15.3,a=0.75 b=0.8 c=1 d=0.8,2_5,Predator,0.0853846859234879
15.3,a=0.75 b=0.8 c=1 d=0.8,2_5,Prey,0.196098545415281
15.4,a=0.75 b=0.8 c=1 d=0.8,2_5,Predator,0.078523918180829
15.4,a=0.75 b=0.8 c=1 d=0.8,2_5,Prey,0.209991154617787
15.5,a=0.75 b=0.8 c=1 d=0.8,2_5,Predator,0.0722978740093407
15.5,a=0.75 b=0.8 c=1 d=0.8,2_5,Prey,0.224985637834706
15.6,a=0.75 b=0.8 c=1 d=0.8,2_5,Predator,0.0666485016984623
15.6,a=0.75 b=0.8 c=1 d=0.8,2_5,Prey,0.241165248346416
15.7,a=0.75 b=0.8 c=1 d=0.8,2_5,Predator,0.0615232500049376
15.7,a=0.75 b=0.8 c=1 d=0.8,2_5,Prey,0.258619749991031
15.8,a=0.75 b=0.8 c=1 d=0.8,2_5,Predator,0.0568745687501337
15.8,a=0.75 b=0.8 c=1 d=0.8,2_5,Prey,0.277445898002479
15.9,a=0.75 b=0.8 c=1 d=0.8,2_5,Predator,0.0526594570983647
15.9,a=0.75 b=0.8 c=1 d=0.8,2_5,Prey,0.297747957136408
16,a=0.75 b=0.8 c=1 d=0.8,2_5,Predator,0.0488390555562806
16,a=0.75 b=0.8 c=1 d=0.8,2_5,Prey,0.319638259358258
16.1,a=0.75 b=0.8 c=1 d=0.8,2_5,Predator,0.0453782781482127
16.1,a=0.75 b=0.8 c=1 d=0.8,2_5,Prey,0.3432378035039
16.2,a=0.75 b=0.8 c=1 d=0.8,2_5,Predator,0.0422454816224779
16.2,a=0.75 b=0.8 c=1 d=0.8,2_5,Prey,0.368676899442908
16.3,a=0.75 b=0.8 c=1 d=0.8,2_5,Predator,0.0394121689344381
16.3,a=0.75 b=0.8 c=1 d=0.8,2_5,Prey,0.396095859372225
16.4,a=0.75 b=0.8 c=1 d=0.8,2_5,Predator,0.0368527246402709
16.4,a=0.75 b=0.8 c=1 d=0.8,2_5,Prey,0.425645738935698
16.5,a=0.75 b=0.8 c=1 d=0.8,2_5,Predator,0.0345441802293341
16.5,a=0.75 b=0.8 c=1 d=0.8,2_5,Prey,0.457489130891448
16.6,a=0.75 b=0.8 c=1 d=0.8,2_5,Predator,0.0324660078333104
16.6,a=0.75 b=0.8 c=1 d=0.8,2_5,Prey,0.491801014019114
16.7,a=0.75 b=0.8 c=1 d=0.8,2_5,Predator,0.0305999411906368
16.7,a=0.75 b=0.8 c=1 d=0.8,2_5,Prey,0.528769659851531
16.8,a=0.75 b=0.8 c=1 d=0.8,2_5,Predator,0.0289298232328311
16.8,a=0.75 b=0.8 c=1 d=0.8,2_5,Prey,0.568597599602219
16.9,a=0.75 b=0.8 c=1 d=0.8,2_5,Predator,0.0274414802187533
16.9,a=0.75 b=0.8 c=1 d=0.8,2_5,Prey,0.611502653302136
17,a=0.75 b=0.8 c=1 d=0.8,2_5,Predator,0.0261226230051069
17,a=0.75 b=0.8 c=1 d=0.8,2_5,Prey,0.657719022603817
17.1,a=0.75 b=0.8 c=1 d=0.8,2_5,Predator,0.0249627768494027
17.1,a=0.75 b=0.8 c=1 d=0.8,2_5,Prey,0.707498447885695
17.2,a=0.75 b=0.8 c=1 d=0.8,2_5,Predator,0.0239532421539426
17.2,a=0.75 b=0.8 c=1 d=0.8,2_5,Prey,0.761111429094088
17.3,a=0.75 b=0.8 c=1 d=0.8,2_5,Predator,0.0230870898576612
17.3,a=0.75 b=0.8 c=1 d=0.8,2_5,Prey,0.818848508056816
17.4,a=0.75 b=0.8 c=1 d=0.8,2_5,Predator,0.0223591968811545
17.4,a=0.75 b=0.8 c=1 d=0.8,2_5,Prey,0.881021607597074
17.5,a=0.75 b=0.8 c=1 d=0.8,2_5,Predator,0.0217663292905895
17.5,a=0.75 b=0.8 c=1 d=0.8,2_5,Prey,0.947965419397995
17.6,a=0.75 b=0.8 c=1 d=0.8,2_5,Predator,0.0213072838993499
17.6,a=0.75 b=0.8 c=1 d=0.8,2_5,Prey,1.0200388278323
17.7,a=0.75 b=0.8 c=1 d=0.8,2_5,Predator,0.0209831032051855
17.7,a=0.75 b=0.8 c=1 d=0.8,2_5,Prey,1.09762635032882
17.8,a=0.75 b=0.8 c=1 d=0.8,2_5,Predator,0.0207973843499401
17.8,a=0.75 b=0.8 c=1 d=0.8,2_5,Prey,1.18113956550772
17.9,a=0.75 b=0.8 c=1 d=0.8,2_5,Predator,0.020756710900906
17.9,a=0.75 b=0.8 c=1 d=0.8,2_5,Prey,1.27101848712933
18,a=0.75 b=0.8 c=1 d=0.8,2_5,Predator,0.0208712477445736
18,a=0.75 b=0.8 c=1 d=0.8,2_5,Prey,1.36773282318172
18.1,a=0.75 b=0.8 c=1 d=0.8,2_5,Predator,0.0211555558396615
18.1,a=0.75 b=0.8 c=1 d=0.8,2_5,Prey,1.47178303268002
18.2,a=0.75 b=0.8 c=1 d=0.8,2_5,Predator,0.0216297073967469
18.2,a=0.75 b=0.8 c=1 d=0.8,2_5,Prey,1.58370105422531
18.3,a=0.75 b=0.8 c=1 d=0.8,2_5,Predator,0.02232081690932
18.3,a=0.75 b=0.8 c=1 d=0.8,2_5,Prey,1.70405052441209
18.4,a=0.75 b=0.8 c=1 d=0.8,2_5,Predator,0.0232651550362734
18.4,a=0.75 b=0.8 c=1 d=0.8,2_5,Prey,1.83342622212456
18.5,a=0.75 b=0.8 c=1 d=0.8,2_5,Predator,0.0245110895093117
18.5,a=0.75 b=0.8 c=1 d=0.8,2_5,Prey,1.97245235323779
18.6,a=0.75 b=0.8 c=1 d=0.8,2_5,Predator,0.026123214042978
18.6,a=0.75 b=0.8 c=1 d=0.8,2_5,Prey,2.1217791083144
18.7,a=0.75 b=0.8 c=1 d=0.8,2_5,Predator,0.028188205067318
18.7,a=0.75 b=0.8 c=1 d=0.8,2_5,Prey,2.2820766504809
18.8,a=0.75 b=0.8 c=1 d=0.8,2_5,Predator,0.0308232231272138
18.8,a=0.75 b=0.8 c=1 d=0.8,2_5,Prey,2.45402526893505
18.9,a=0.75 b=0.8 c=1 d=0.8,2_5,Predator,0.0341881098430046
18.9,a=0.75 b=0.8 c=1 d=0.8,2_5,Prey,2.63829978019206
19,a=0.75 b=0.8 c=1 d=0.8,2_5,Predator,0.0385033189711145
19,a=0.75 b=0.8 c=1 d=0.8,2_5,Prey,2.835545235373
19.1,a=0.75 b=0.8 c=1 d=0.8,2_5,Predator,0.044076620709815
19.1,a=0.75 b=0.8 c=1 d=0.8,2_5,Prey,3.04633936992173
19.2,a=0.75 b=0.8 c=1 d=0.8,2_5,Predator,0.0513433954796079
19.2,a=0.75 b=0.8 c=1 d=0.8,2_5,Prey,3.27113463747253
19.3,a=0.75 b=0.8 c=1 d=0.8,2_5,Predator,0.0609282207908225
19.3,a=0.75 b=0.8 c=1 d=0.8,2_5,Prey,3.51016848665457
19.4,a=0.75 b=0.8 c=1 d=0.8,2_5,Predator,0.0737401558051292
19.4,a=0.75 b=0.8 c=1 d=0.8,2_5,Prey,3.76332376799293
19.5,a=0.75 b=0.8 c=1 d=0.8,2_5,Predator,0.0911217426224444
